27.82 0.00127594 0.00127594  0.00395264 0.000513748 0.0151166 0.0165221
27.83 0.00125868 0.00125868  0.00385331 0.000495484 0.0145343 0.0158536
27.84 0.00124129 0.00124129  0.00375429 0.00047753 0.0139604 0.0151972
27.85 0.00122378 0.00122378  0.00365561 0.000459888 0.0133952 0.014553
27.86 0.00120614 0.00120614  0.0035573 0.000442562 0.012839 0.0139213
27.87 0.00118838 0.00118838  0.00345936 0.000425556 0.0122919 0.0133022
27.88 0.0011705 0.0011705  0.00336183 0.000408872 0.0117542 0.0126958
27.89 0.00115251 0.00115251  0.00326473 0.000392514 0.0112261 0.0121024
27.9 0.00113439 0.00113439  0.00316806 0.000376484 0.0107079 0.011522
27.91 0.00111617 0.00111617  0.00307185 0.000360783 0.0101997 0.0109547
27.92 0.00109782 0.00109782  0.00297612 0.000345415 0.0097018 0.0104008
27.93 0.00107937 0.00107937  0.00288089 0.00033038 0.00921438 0.00986037
27.94 0.00106081 0.00106081  0.00278617 0.00031568 0.00873764 0.0093335
27.95 0.00104214 0.00104214  0.00269197 0.000301316 0.00827179 0.00882031
27.96 0.00102337 0.00102337  0.00259832 0.000287289 0.00781704 0.00832093
27.97 0.00100449 0.00100449  0.00250522 0.000273598 0.00737357 0.00783546
27.98 0.000985507 0.000985507  0.00241269 0.000260245 0.00694157 0.007364
27.99 0.000966427 0.000966427  0.00232074 0.000247229 0.00652123 0.00690665
28 0.000947249 0.000947249  0.00222939 0.000234549 0.00611273 0.0064635
28.01 0.000927975 0.000927975  0.00213864 0.000222204 0.00571624 0.00603463
28.02 0.000908606 0.000908606  0.00204851 0.000210192 0.00533193 0.00562012
28.03 0.000889146 0.000889146  0.001959 0.000198512 0.00495996 0.00522006
28.04 0.000869596 0.000869596  0.00187012 0.000187162 0.00460051 0.00483451
28.05 0.000849957 0.000849957  0.00178188 0.000176139 0.00425372 0.00446354
28.06 0.000830233 0.000830233  0.00169429 0.000165438 0.00391974 0.00410721
28.07 0.000810425 0.000810425  0.00160736 0.000155058 0.00359871 0.00376558
28.08 0.000790535 0.000790535  0.00152108 0.000144992 0.00329078 0.0034387
28.09 0.000770565 0.000770565  0.00143546 0.000135237 0.00299607 0.00312664
28.1 0.000750518 0.000750518  0.00135052 0.000125786 0.00271473 0.00282942
28.11 0.000730395 0.000730395  0.00126624 0.000116635 0.00244686 0.00254709
28.12 0.0007102 0.0007102  0.00118263 0.000107775 0.00219258 0.0022797
28.13 0.000689933 0.000689933  0.0010997 9.91996e-05 0.00195201 0.00202727
28.14 0.000669598 0.000669598  0.00101744 9.09005e-05 0.00172524 0.00178984
28.15 0.000649197 0.000649197  0.000935855 8.28686e-05 0.00151239 0.00156743
28.16 0.000628732 0.000628732  0.000854953 7.50942e-05 0.00131353 0.00136007
28.17 0.000608205 0.000608205  0.000774735 6.75668e-05 0.00112876 0.00116778
28.18 0.00058762 0.00058762  0.000695207 6.02752e-05 0.000958159 0.000990587
28.19 0.000566978 0.000566978  0.000616383 5.32072e-05 0.000801798 0.000828494
28.2 0.000546283 0.000546283  0.000538284 4.635e-05 0.000659744 0.000681518
28.21 0.000525537 0.000525537  0.000460952 3.96902e-05 0.000532056 0.000549671
28.22 0.000504743 0.000504743  0.000384466 3.32137e-05 0.000418786 0.000432962
28.23 0.000483904 0.000483904  0.00030899 2.69065e-05 0.000319974 0.000331396
28.24 0.000463024 0.000463024  0.000234908 2.07556e-05 0.000235645 0.000244977
28.25 0.000442105 0.000442105  0.000163297 1.47527e-05 0.000165803 0.000173696
28.26 0.000421152 0.000421152  9.83275e-05 8.91173e-06 0.000110412 0.00011751
28.27 0.000400168 0.000400168  6.27785e-05 3.46036e-06 6.9367e-05 7.62672e-05
28.28 0.000379159 0.000379159  9.6163e-05 3.47602e-06 4.25379e-05 4.95253e-05
28.29 0.000358129 0.000358129  0.000159253 8.80018e-06 3.03398e-05 3.66466e-05
28.3 0.000337083 0.000337083  0.00022819 1.43761e-05 3.41705e-05 3.84389e-05
28.31 0.00031603 0.00031603  0.00029862 1.99826e-05 5.34991e-05 5.66195e-05
28.32 0.000294977 0.000294977  0.000369437 2.5608e-05 8.71994e-05 9.07184e-05
28.33 0.000273933 0.000273933  0.000440258 3.12637e-05 0.000135193 0.000139991
28.34 0.000252912 0.000252912  0.000510923 3.69659e-05 0.000197602 0.000204191
28.35 0.00023193 0.00023193  0.000581364 4.27325e-05 0.000274492 0.000283253
28.36 0.000211009 0.000211009  0.000651554 4.85817e-05 0.000365882 0.000377151
28.37 0.000190178 0.000190178  0.000721484 5.45317e-05 0.000471759 0.000485862
28.38 0.000169484 0.000169484  0.000791158 6.05999e-05 0.000592091 0.00060936
28.39 0.000148991 0.000148991  0.000860589 6.68033e-05 0.000726836 0.000747613
28.4 0.00012881 0.00012881  0.000929793 7.31583e-05 0.000875941 0.000900584
28.41 0.000109122 0.000109122  0.000998788 7.96802e-05 0.00103935 0.00106823
28.42 9.02642e-05 9.02642e-05  0.0010676 8.63837e-05 0.00121699 0.00125052
28.43 7.28944e-05 7.28944e-05  0.00113624 9.32826e-05 0.00140878 0.00144739
28.44 5.8368e-05 5.8368e-05  0.00120474 0.000100389 0.00161465 0.00165881
28.45 4.92773e-05 4.92773e-05  0.00127313 0.000107716 0.00183451 0.00188471
28.46 4.87688e-05 4.87688e-05  0.00134143 0.000115274 0.00206827 0.00212504
28.47 5.70734e-05 5.70734e-05  0.00140966 0.000123073 0.00231582 0.00237974
28.48 7.11684e-05 7.11684e-05  0.00147785 0.000131122 0.00257706 0.00264876
28.49 8.83201e-05 8.83201e-05  0.00154603 0.000139429 0.00285188 0.00293203
28.5 0.000107065 0.000107065  0.00161422 0.000148002 0.00314016 0.00322948
28.51 0.000126691 0.000126691  0.00168245 0.000156847 0.00344178 0.00354104
28.52 0.000146841 0.000146841  0.00175075 0.000165972 0.0037566 0.00386665
28.53 0.000167318 0.000167318  0.00181913 0.00017538 0.00408449 0.00420623
28.54 0.000188008 0.000188008  0.00188763 0.000185076 0.00442532 0.0045597
28.55 0.000208841 0.000208841  0.00195627 0.000195065 0.00477893 0.00492698
28.56 0.000229771 0.000229771  0.00202507 0.000205349 0.00514518 0.00530799
28.57 0.000250766 0.000250766  0.00209406 0.000215932 0.00552391 0.00570264
28.58 0.000271804 0.000271804  0.00216326 0.000226816 0.00591495 0.00611084
28.59 0.000292867 0.000292867  0.00223269 0.000238003 0.00631814 0.00653251
28.6 0.000313942 0.000313942  0.00230238 0.000249495 0.00673331 0.00696755
28.61 0.00033502 0.00033502  0.00237234 0.000261292 0.00716027 0.00741585
28.62 0.000356092 0.000356092  0.00244259 0.000273394 0.00759886 0.00787733
28.63 0.000377151 0.000377151  0.00251316 0.000285803 0.00804887 0.00835186
28.64 0.000398191 0.000398191  0.00258406 0.000298519 0.00851012 0.00883935
28.65 0.000419207 0.000419207  0.00265531 0.00031154 0.00898242 0.00933968
28.66 0.000440194 0.000440194  0.00272692 0.000324867 0.00946556 0.00985274
28.67 0.000461149 0.000461149  0.00279892 0.000338497 0.00995933 0.0103784
28.68 0.000482066 0.000482066  0.00287131 0.000352431 0.0104635 0.0109166
28.69 0.000502944 0.000502944  0.00294411 0.000366667 0.010978 0.0114671
28.7 0.000523778 0.000523778  0.00301732 0.000381203 0.0115024 0.0120298
28.71 0.000544565 0.000544565  0.00309097 0.000396036 0.0120365 0.0126046
28.72 0.000565303 0.000565303  0.00316506 0.000411166 0.0125803 0.0131914
28.73 0.000585988 0.000585988  0.00323959 0.00042659 0.0131333 0.01379
28.74 0.000606618 0.000606618  0.00331459 0.000442304 0.0136955 0.0144003
28.75 0.000627189 0.000627189  0.00339004 0.000458307 0.0142665 0.015022
28.76 0.000647701 0.000647701  0.00346596 0.000474595 0.0148461 0.0156552
28.77 0.000668149 0.000668149  0.00354235 0.000491165 0.015434 0.0162995
28.78 0.000688533 0.000688533  0.00361922 0.000508015 0.0160301 0.0169548
28.79 0.000708848 0.000708848  0.00369656 0.00052514 0.0166341 0.0176211
28.8 0.000729093 0.000729093  0.00377437 0.000542537 0.0172457 0.018298
28.81 0.000749265 0.000749265  0.00385266 0.000560202 0.0178646 0.0189854
28.82 0.000769363 0.000769363  0.00393142 0.000578131 0.0184907 0.0196831
28.83 0.000789384 0.000789384  0.00401065 0.000596319 0.0191236 0.020391
28.84 0.000809325 0.000809325  0.00409035 0.000614764 0.019763 0.0211088
28.85 0.000829185 0.000829185  0.0041705 0.000633459 0.0204088 0.0218364
28.86 0.000848962 0.000848962  0.00425111 0.000652401 0.0210607 0.0225735
28.87 0.000868652 0.000868652  0.00433217 0.000671584 0.0217183 0.02332
28.88 0.000888255 0.000888255  0.00441366 0.000691004 0.0223814 0.0240755
28.89 0.000907768 0.000907768  0.00449558 0.000710655 0.0230498 0.02484
28.9 0.000927189 0.000927189  0.00457792 0.000730532 0.0237231 0.0256131
28.91 0.000946516 0.000946516  0.00466067 0.00075063 0.0244011 0.0263947
28.92 0.000965747 0.000965747  0.00474381 0.000770943 0.0250835 0.0271845
28.93 0.00098488 0.00098488  0.00482733 0.000791465 0.02577 0.0279823
28.94 0.00100391 0.00100391  0.00491122 0.00081219 0.0264604 0.0287878
28.95 0.00102284 0.00102284  0.00499546 0.000833112 0.0271543 0.0296008
28.96 0.00104167 0.00104167  0.00508003 0.000854225 0.0278516 0.030421
28.97 0.00106039 0.00106039  0.00516492 0.000875522 0.0285518 0.0312482
28.98 0.00107901 0.00107901  0.00525012 0.000896997 0.0292547 0.032082
28.99 0.00109751 0.00109751  0.0053356 0.000918643 0.02996 0.0329223
29 0.0011159 0.0011159  0.00542134 0.000940453 0.0306675 0.0337687
29.01 0.00113418 0.00113418  0.00550733 0.00096242 0.0313768 0.0346209
29.02 0.00115234 0.00115234  0.00559354 0.000984536 0.0320877 0.0354787
29.03 0.00117039 0.00117039  0.00567995 0.0010068 0.0327999 0.0363418
29.04 0.00118832 0.00118832  0.00576655 0.00102919 0.0335131 0.0372099
29.05 0.00120612 0.00120612  0.00585331 0.00105171 0.034227 0.0380826
29.06 0.00122381 0.00122381  0.0059402 0.00107435 0.0349413 0.0389597
29.07 0.00124137 0.00124137  0.00602721 0.0010971 0.0356557 0.0398408
29.08 0.0012588 0.0012588  0.00611431 0.00111996 0.03637 0.0407256
29.09 0.00127611 0.00127611  0.00620147 0.00114291 0.0370838 0.0416138
29.1 0.00129328 0.00129328  0.00628867 0.00116594 0.0377969 0.0425051
29.11 0.00131033 0.00131033  0.00637589 0.00118906 0.038509 0.0433991
29.12 0.00132724 0.00132724  0.0064631 0.00121224 0.0392198 0.0442955
29.13 0.00134402 0.00134402  0.00655027 0.00123549 0.0399291 0.045194
29.14 0.00136066 0.00136066  0.00663738 0.00125878 0.0406365 0.0460941
29.15 0.00137717 0.00137717  0.0067244 0.00128212 0.0413417 0.0469956
29.16 0.00139353 0.00139353  0.00681131 0.00130549 0.0420446 0.047898
29.17 0.00140976 0.00140976  0.00689807 0.00132889 0.0427447 0.0488011
29.18 0.00142584 0.00142584  0.00698466 0.0013523 0.0434419 0.0497044
29.19 0.00144178 0.00144178  0.00707105 0.00137571 0.0441359 0.0506076
29.2 0.00145757 0.00145757  0.00715722 0.00139912 0.0448263 0.0515103
29.21 0.00147321 0.00147321  0.00724313 0.00142252 0.045513 0.0524121
29.22 0.00148871 0.00148871  0.00732876 0.00144589 0.0461956 0.0533127
29.23 0.00150405 0.00150405  0.00741407 0.00146923 0.0468739 0.0542116
29.24 0.00151924 0.00151924  0.00749904 0.00149252 0.0475476 0.0551085
29.25 0.00153428 0.00153428  0.00758365 0.00151576 0.0482165 0.0560029
29.26 0.00154917 0.00154917  0.00766786 0.00153893 0.0488802 0.0568946
29.27 0.0015639 0.0015639  0.00775164 0.00156203 0.0495386 0.057783
29.28 0.00157847 0.00157847  0.00783496 0.00158505 0.0501914 0.0586678
29.29 0.00159288 0.00159288  0.0079178 0.00160797 0.0508383 0.0595486
29.3 0.00160714 0.00160714  0.00800012 0.00163078 0.0514791 0.060425
29.31 0.00162123 0.00162123  0.0080819 0.00165347 0.0521135 0.0612966
29.32 0.00163515 0.00163515  0.00816311 0.00167604 0.0527413 0.062163
29.33 0.00164892 0.00164892  0.00824372 0.00169847 0.0533622 0.0630237
29.34 0.00166251 0.00166251  0.0083237 0.00172075 0.053976 0.0638784
29.35 0.00167594 0.00167594  0.00840302 0.00174288 0.0545825 0.0647266
29.36 0.00168921 0.00168921  0.00848165 0.00176483 0.0551814 0.065568
29.37 0.0017023 0.0017023  0.00855957 0.0017866 0.0557726 0.0664021
29.38 0.00171522 0.00171522  0.00863674 0.00180819 0.0563557 0.0672286
29.39 0.00172797 0.00172797  0.00871314 0.00182957 0.0569305 0.0680469
29.4 0.00174054 0.00174054  0.00878873 0.00185074 0.0574969 0.0688568
29.41 0.00175294 0.00175294  0.0088635 0.00187168 0.0580546 0.0696578
29.42 0.00176517 0.00176517  0.00893741 0.00189239 0.0586034 0.0704495
29.43 0.00177722 0.00177722  0.00901044 0.00191286 0.0591431 0.0712315
29.44 0.00178909 0.00178909  0.00908256 0.00193307 0.0596735 0.0720034
29.45 0.00180078 0.00180078  0.00915373 0.00195302 0.0601944 0.0727648
29.46 0.00181229 0.00181229  0.00922394 0.0019727 0.0607055 0.0735152
29.47 0.00182362 0.00182362  0.00929316 0.00199208 0.0612068 0.0742544
29.48 0.00183477 0.00183477  0.00936136 0.00201117 0.0616979 0.0749819
29.49 0.00184573 0.00184573  0.00942852 0.00202996 0.0621788 0.0756973
29.5 0.00185651 0.00185651  0.00949461 0.00204842 0.0626492 0.0764003
29.51 0.0018671 0.0018671  0.0095596 0.00206657 0.0631089 0.0770904
29.52 0.00187751 0.00187751  0.00962347 0.00208437 0.0635579 0.0777674
29.53 0.00188772 0.00188772  0.00968619 0.00210183 0.0639958 0.0784307
29.54 0.00189775 0.00189775  0.00974775 0.00211893 0.0644226 0.0790801
29.55 0.0019076 0.0019076  0.00980811 0.00213567 0.0648381 0.0797152
29.56 0.00191725 0.00191725  0.00986725 0.00215204 0.0652421 0.0803356
29.57 0.0019267 0.0019267  0.00992516 0.00216802 0.0656344 0.080941
29.58 0.00193597 0.00193597  0.0099818 0.0021836 0.066015 0.0815311
29.59 0.00194504 0.00194504  0.0100372 0.00219879 0.0663837 0.0821055
29.6 0.00195392 0.00195392  0.0100912 0.00221356 0.0667403 0.0826638
29.61 0.00196261 0.00196261  0.0101439 0.00222792 0.0670848 0.0832058
29.62 0.0019711 0.0019711  0.0101953 0.00224185 0.0674169 0.0837312
29.63 0.00197939 0.00197939  0.0102453 0.00225534 0.0677365 0.0842396
29.64 0.00198748 0.00198748  0.0102939 0.00226839 0.0680436 0.0847307
29.65 0.00199538 0.00199538  0.0103411 0.00228098 0.0683381 0.0852043
29.66 0.00200308 0.00200308  0.0103869 0.00229312 0.0686197 0.0856601
29.67 0.00201058 0.00201058  0.0104312 0.0023048 0.0688884 0.0860977
29.68 0.00201787 0.00201787  0.010474 0.00231599 0.0691442 0.086517
29.69 0.00202497 0.00202497  0.0105154 0.00232671 0.0693868 0.0869176
29.7 0.00203187 0.00203187  0.0105553 0.00233695 0.0696163 0.0872994
29.71 0.00203856 0.00203856  0.0105936 0.00234669 0.0698325 0.0876621
29.72 0.00204505 0.00204505  0.0106305 0.00235593 0.0700353 0.0880055
29.73 0.00205134 0.00205134  0.0106657 0.00236466 0.0702247 0.0883293
29.74 0.00205742 0.00205742  0.0106994 0.00237289 0.0704007 0.0886333
29.75 0.0020633 0.0020633  0.0107316 0.00238059 0.070563 0.0889174
29.76 0.00206898 0.00206898  0.0107621 0.00238778 0.0707118 0.0891814
29.77 0.00207444 0.00207444  0.010791 0.00239444 0.0708468 0.0894251
29.78 0.00207971 0.00207971  0.0108183 0.00240058 0.0709682 0.0896483
29.79 0.00208476 0.00208476  0.010844 0.00240617 0.0710757 0.089851
29.8 0.00208961 0.00208961  0.010868 0.00241123 0.0711695 0.0900329
29.81 0.00209425 0.00209425  0.0108904 0.00241575 0.0712493 0.0901939
29.82 0.00209868 0.00209868  0.0109111 0.00241972 0.0713154 0.0903339
29.83 0.00210291 0.00210291  0.0109302 0.00242315 0.0713675 0.0904529
29.84 0.00210692 0.00210692  0.0109475 0.00242603 0.0714057 0.0905507
29.85 0.00211073 0.00211073  0.0109632 0.00242835 0.0714299 0.0906272
29.86 0.00211433 0.00211433  0.0109771 0.00243012 0.0714402 0.0906825
29.87 0.00211771 0.00211771  0.0109894 0.00243133 0.0714366 0.0907164
29.88 0.00212089 0.00212089  0.0109999 0.00243198 0.071419 0.0907288
29.89 0.00212385 0.00212385  0.0110088 0.00243208 0.0713875 0.0907199
29.9 0.00212661 0.00212661  0.0110159 0.00243162 0.071342 0.0906895
29.91 0.00212915 0.00212915  0.0110212 0.00243059 0.0712827 0.0906377
29.92 0.00213149 0.00213149  0.0110248 0.00242901 0.0712094 0.0905644
29.93 0.00213361 0.00213361  0.0110267 0.00242687 0.0711223 0.0904698
29.94 0.00213552 0.00213552  0.0110269 0.00242417 0.0710214 0.0903537
29.95 0.00213722 0.00213722  0.0110253 0.00242091 0.0709067 0.0902164
29.96 0.0021387 0.0021387  0.0110219 0.0024171 0.0707782 0.0900578
29.97 0.00213998 0.00213998  0.0110168 0.00241273 0.0706361 0.0898781
29.98 0.00214104 0.00214104  0.01101 0.00240781 0.0704803 0.0896772
29.99 0.00214189 0.00214189  0.0110014 0.00240234 0.0703109 0.0894554
30 0.00214253 0.00214253  0.0109911 0.00239632 0.070128 0.0892127
30.01 0.00214295 0.00214295  0.010979 0.00238976 0.0699317 0.0889492
30.02 0.00214316 0.00214316  0.0109651 0.00238265 0.069722 0.0886652
30.03 0.00214317 0.00214317  0.0109496 0.00237501 0.069499 0.0883607
30.04 0.00214295 0.00214295  0.0109322 0.00236684 0.0692627 0.0880359
30.05 0.00214253 0.00214253  0.0109132 0.00235813 0.0690134 0.0876909
30.06 0.00214189 0.00214189  0.0108924 0.0023489 0.068751 0.0873261
30.07 0.00214104 0.00214104  0.0108699 0.00233915 0.0684757 0.0869415
30.08 0.00213998 0.00213998  0.0108457 0.00232889 0.0681876 0.0865374
30.09 0.00213871 0.00213871  0.0108197 0.00231811 0.0678867 0.086114
30.1 0.00213722 0.00213722  0.0107921 0.00230683 0.0675733 0.0856715
30.11 0.00213553 0.00213553  0.0107627 0.00229506 0.0672474 0.0852102
30.12 0.00213362 0.00213362  0.0107316 0.00228279 0.0669091 0.0847303
30.13 0.0021315 0.0021315  0.0106989 0.00227004 0.0665586 0.0842321
30.14 0.00212917 0.00212917  0.0106645 0.00225681 0.066196 0.0837159
30.15 0.00212662 0.00212662  0.0106284 0.00224311 0.0658214 0.083182
30.16 0.00212387 0.00212387  0.0105907 0.00222895 0.065435 0.0826306
30.17 0.00212091 0.00212091  0.0105513 0.00221433 0.0650369 0.082062
30.18 0.00211773 0.00211773  0.0105103 0.00219927 0.0646273 0.0814766
30.19 0.00211435 0.00211435  0.0104677 0.00218377 0.0642064 0.0808747
30.2 0.00211076 0.00211076  0.0104235 0.00216783 0.0637742 0.0802566
30.21 0.00210696 0.00210696  0.0103777 0.00215148 0.063331 0.0796227
30.22 0.00210295 0.00210295  0.0103303 0.00213471 0.0628769 0.0789733
30.23 0.00209873 0.00209873  0.0102813 0.00211754 0.0624122 0.0783087
30.24 0.0020943 0.0020943  0.0102308 0.00209997 0.0619369 0.0776294
30.25 0.00208967 0.00208967  0.0101787 0.00208202 0.0614512 0.0769356
30.26 0.00208482 0.00208482  0.0101252 0.00206369 0.0609554 0.0762279
30.27 0.00207978 0.00207978  0.0100701 0.002045 0.0604496 0.0755065
30.28 0.00207452 0.00207452  0.0100135 0.00202595 0.0599341 0.0747718
30.29 0.00206906 0.00206906  0.00995548 0.00200656 0.0594089 0.0740243
30.3 0.0020634 0.0020634  0.00989599 0.00198683 0.0588744 0.0732643
30.31 0.00205753 0.00205753  0.00983508 0.00196678 0.0583308 0.0724923
30.32 0.00205145 0.00205145  0.00977275 0.00194641 0.0577781 0.0717086
30.33 0.00204518 0.00204518  0.00970903 0.00192574 0.0572167 0.0709137
30.34 0.0020387 0.0020387  0.00964393 0.00190478 0.0566467 0.070108
30.35 0.00203202 0.00203202  0.00957749 0.00188354 0.0560685 0.069292
30.36 0.00202513 0.00202513  0.0095097 0.00186203 0.0554821 0.068466
30.37 0.00201805 0.00201805  0.00944061 0.00184027 0.0548878 0.0676304
30.38 0.00201077 0.00201077  0.00937023 0.00181825 0.0542859 0.0667858
30.39 0.00200328 0.00200328  0.00929858 0.001796 0.0536766 0.0659325
30.4 0.0019956 0.0019956  0.00922568 0.00177353 0.0530601 0.0650711
30.41 0.00198772 0.00198772  0.00915157 0.00175084 0.0524367 0.0642018
30.42 0.00197964 0.00197964  0.00907625 0.00172795 0.0518065 0.0633253
30.43 0.00197137 0.00197137  0.00899976 0.00170488 0.0511699 0.0624418
30.44 0.0019629 0.0019629  0.00892212 0.00168162 0.0505271 0.0615519
30.45 0.00195423 0.00195423  0.00884335 0.00165821 0.0498783 0.060656
30.46 0.00194538 0.00194538  0.00876348 0.00163463 0.0492238 0.0597546
30.47 0.00193632 0.00193632  0.00868253 0.00161092 0.0485639 0.058848
30.48 0.00192708 0.00192708  0.00860053 0.00158707 0.0478987 0.0579368
30.49 0.00191765 0.00191765  0.0085175 0.00156311 0.0472286 0.0570213
30.5 0.00190802 0.00190802  0.00843347 0.00153904 0.0465538 0.0561021
30.51 0.00189821 0.00189821  0.00834847 0.00151487 0.0458746 0.0551796
30.52 0.0018882 0.0018882  0.00826253 0.00149062 0.0451912 0.0542541
30.53 0.00187801 0.00187801  0.00817566 0.0014663 0.0445039 0.0533262
30.54 0.00186763 0.00186763  0.0080879 0.00144192 0.043813 0.0523963
30.55 0.00185707 0.00185707  0.00799927 0.00141748 0.0431187 0.0514647
30.56 0.00184632 0.00184632  0.00790981 0.00139301 0.0424214 0.050532
30.57 0.00183539 0.00183539  0.00781953 0.00136852 0.0417212 0.0495986
30.58 0.00182427 0.00182427  0.00772847 0.00134401 0.0410185 0.0486648
30.59 0.00181298 0.00181298  0.00763666 0.00131949 0.0403136 0.0477311
30.6 0.0018015 0.0018015  0.00754412 0.00129499 0.0396066 0.046798
30.61 0.00178984 0.00178984  0.00745088 0.0012705 0.038898 0.0458658
30.62 0.00177801 0.00177801  0.00735697 0.00124604 0.038188 0.0449349
30.63 0.001766 0.001766  0.00726242 0.00122162 0.0374768 0.0440058
30.64 0.00175381 0.00175381  0.00716726 0.00119725 0.0367647 0.0430788
30.65 0.00174145 0.00174145  0.00707152 0.00117294 0.0360521 0.0421544
30.66 0.00172891 0.00172891  0.00697522 0.0011487 0.0353391 0.0412329
30.67 0.00171621 0.00171621  0.00687839 0.00112455 0.0346262 0.0403147
30.68 0.00170333 0.00170333  0.00678107 0.00110049 0.0339135 0.0394001
30.69 0.00169028 0.00169028  0.00668329 0.00107652 0.0332013 0.0384897
30.7 0.00167706 0.00167706  0.00658506 0.00105267 0.03249 0.0375836
30.71 0.00166367 0.00166367  0.00648643 0.00102894 0.0317799 0.0366824
30.72 0.00165012 0.00165012  0.00638741 0.00100534 0.0310711 0.0357863
30.73 0.00163641 0.00163641  0.00628805 0.000981886 0.030364 0.0348957
30.74 0.00162253 0.00162253  0.00618836 0.000958575 0.0296589 0.0340109
30.75 0.00160849 0.00160849  0.00608838 0.000935422 0.0289561 0.0331323
30.76 0.00159428 0.00159428  0.00598814 0.000912436 0.0282558 0.0322603
30.77 0.00157992 0.00157992  0.00588766 0.000889625 0.0275583 0.031395
30.78 0.0015654 0.0015654  0.00578697 0.000866997 0.0268639 0.0305369
30.79 0.00155073 0.00155073  0.00568611 0.000844561 0.0261729 0.0296862
30.8 0.00153589 0.00153589  0.00558509 0.000822324 0.0254856 0.0288434
30.81 0.00152091 0.00152091  0.00548396 0.000800295 0.0248022 0.0280085
30.82 0.00150577 0.00150577  0.00538273 0.00077848 0.0241231 0.0271821
30.83 0.00149048 0.00149048  0.00528144 0.000756888 0.0234484 0.0263642
30.84 0.00147504 0.00147504  0.0051801 0.000735525 0.0227785 0.0255553
30.85 0.00145946 0.00145946  0.00507876 0.000714399 0.0221137 0.0247556
30.86 0.00144372 0.00144372  0.00497744 0.000693516 0.0214541 0.0239653
30.87 0.00142784 0.00142784  0.00487615 0.000672882 0.0208002 0.0231847
30.88 0.00141182 0.00141182  0.00477494 0.000652504 0.0201521 0.0224141
30.89 0.00139566 0.00139566  0.00467382 0.000632389 0.0195102 0.0216537
30.9 0.00137936 0.00137936  0.00457283 0.000612541 0.0188746 0.0209037
30.91 0.00136291 0.00136291  0.00447198 0.000592966 0.0182457 0.0201644
30.92 0.00134633 0.00134633  0.00437131 0.000573671 0.0176237 0.0194359
30.93 0.00132962 0.00132962  0.00427083 0.00055466 0.0170088 0.0187186
30.94 0.00131277 0.00131277  0.00417058 0.000535937 0.0164014 0.0180126
30.95 0.00129579 0.00129579  0.00407057 0.000517509 0.0158017 0.0173181
30.96 0.00127868 0.00127868  0.00397083 0.000499378 0.0152099 0.0166353
30.97 0.00126144 0.00126144  0.00387138 0.00048155 0.0146262 0.0159644
30.98 0.00124407 0.00124407  0.00377225 0.000464028 0.014051 0.0153056
30.99 0.00122658 0.00122658  0.00367345 0.000446817 0.0134844 0.0146591
31 0.00120896 0.00120896  0.00357502 0.000429919 0.0129267 0.014025
31.01 0.00119122 0.00119122  0.00347696 0.000413338 0.0123782 0.0134035
31.02 0.00117336 0.00117336  0.0033793 0.000397077 0.011839 0.0127947
31.03 0.00115538 0.00115538  0.00328206 0.000381138 0.0113093 0.0121989
31.04 0.00113729 0.00113729  0.00318526 0.000365524 0.0107895 0.0116161
31.05 0.00111908 0.00111908  0.00308892 0.000350238 0.0102797 0.0110465
31.06 0.00110075 0.00110075  0.00299306 0.00033528 0.00978015 0.0104902
31.07 0.00108232 0.00108232  0.00289768 0.000320653 0.00929104 0.00994737
31.08 0.00106377 0.00106377  0.00280281 0.000306358 0.00881259 0.00941812
31.09 0.00104512 0.00104512  0.00270847 0.000292395 0.008345 0.00890256
31.1 0.00102636 0.00102636  0.00261467 0.000278766 0.00788848 0.00840081
31.11 0.0010075 0.0010075  0.00252142 0.00026547 0.0074432 0.00791296
31.12 0.000988537 0.000988537  0.00242874 0.000252508 0.00700937 0.00743913
31.13 0.000969472 0.000969472  0.00233665 0.00023988 0.00658716 0.0069794
31.14 0.00095031 0.00095031  0.00224514 0.000227583 0.00617677 0.00653387
31.15 0.000931051 0.000931051  0.00215423 0.000215618 0.00577836 0.00610262
31.16 0.000911697 0.000911697  0.00206395 0.000203982 0.00539211 0.00568573
31.17 0.000892251 0.000892251  0.00197428 0.000192674 0.00501818 0.00528328
31.18 0.000872715 0.000872715  0.00188525 0.000181691 0.00465673 0.00489534
31.19 0.000853091 0.000853091  0.00179685 0.000171029 0.00430791 0.00452198
31.2 0.00083338 0.00083338  0.00170911 0.000160686 0.00397189 0.00416327
31.21 0.000813585 0.000813585  0.00162201 0.000150658 0.0036488 0.00381925
31.22 0.000793708 0.000793708  0.00153558 0.000140938 0.00333878 0.00348998
31.23 0.000773751 0.000773751  0.00144981 0.000131523 0.00304197 0.00317551
31.24 0.000753716 0.000753716  0.0013647 0.000122406 0.00275849 0.0028759
31.25 0.000733605 0.000733605  0.00128026 0.000113581 0.00248847 0.00259117
31.26 0.000713421 0.000713421  0.0011965 0.00010504 0.00223203 0.00232137
31.27 0.000693166 0.000693166  0.00111341 9.67754e-05 0.00198927 0.00206654
31.28 0.000672841 0.000672841  0.001031 8.87781e-05 0.00176031 0.0018267
31.29 0.000652451 0.000652451  0.000949266 8.10386e-05 0.00154523 0.00160189
